time_iso8601,stars_cumulative
2022-12-09 00:00:00+00:00,1271
2022-12-14 00:00:00+00:00,1274
2022-12-15 00:00:00+00:00,1275
2022-12-18 00:00:00+00:00,1276
2023-01-03 00:00:00+00:00,1277
2023-01-07 00:00:00+00:00,1278
2023-01-09 00:00:00+00:00,1279
2023-01-10 00:00:00+00:00,1280
2023-01-11 00:00:00+00:00,1282
2023-01-12 00:00:00+00:00,1284
2023-01-16 00:00:00+00:00,1285
2023-01-17 00:00:00+00:00,1286
2023-01-29 00:00:00+00:00,1287
2023-01-31 00:00:00+00:00,1288
2023-02-02 00:00:00+00:00,1290
2023-02-11 00:00:00+00:00,1291
2023-02-16 00:00:00+00:00,1293
2023-02-18 00:00:00+00:00,1294
2023-02-19 00:00:00+00:00,1295
2023-02-20 00:00:00+00:00,1296
2023-02-21 00:00:00+00:00,1297
2023-03-01 00:00:00+00:00,1299
2023-03-02 00:00:00+00:00,1300
2023-03-04 00:00:00+00:00,1302
2023-03-06 00:00:00+00:00,1303
2023-03-09 00:00:00+00:00,1305
2023-03-10 00:00:00+00:00,1306
2023-03-11 00:00:00+00:00,1307
2023-03-12 00:00:00+00:00,1308
2023-03-13 00:00:00+00:00,1309
2023-03-15 00:00:00+00:00,1310
2023-03-16 00:00:00+00:00,1313
2023-03-18 00:00:00+00:00,1314
2023-03-22 00:00:00+00:00,1315
2023-03-23 00:00:00+00:00,1317
2023-03-29 00:00:00+00:00,1318
2023-04-01 00:00:00+00:00,1319
2023-04-03 00:00:00+00:00,1320
2023-04-05 00:00:00+00:00,1321
2023-04-06 00:00:00+00:00,1323
2023-04-07 00:00:00+00:00,1324
2023-04-16 00:00:00+00:00,1325
2023-04-17 00:00:00+00:00,1326
2023-04-22 00:00:00+00:00,1327
2023-04-25 00:00:00+00:00,1329
2023-05-07 00:00:00+00:00,1330
2023-05-16 00:00:00+00:00,1331
2023-05-17 00:00:00+00:00,1332
2023-05-25 00:00:00+00:00,1333
2023-05-26 00:00:00+00:00,1335
2023-05-29 00:00:00+00:00,1336
2023-05-30 00:00:00+00:00,1337
2023-06-02 00:00:00+00:00,1338
2023-06-04 00:00:00+00:00,1339
2023-06-05 00:00:00+00:00,1340
2023-06-06 00:00:00+00:00,1341
2023-06-07 00:00:00+00:00,1342
2023-06-08 00:00:00+00:00,1344
2023-06-09 00:00:00+00:00,1345
2023-06-14 00:00:00+00:00,1346
2023-06-15 00:00:00+00:00,1347
2023-06-16 00:00:00+00:00,1348
2023-06-17 00:00:00+00:00,1349
2023-06-19 00:00:00+00:00,1350
2023-06-24 00:00:00+00:00,1351
2023-07-01 00:00:00+00:00,1352
2023-07-05 00:00:00+00:00,1353
2023-07-11 00:00:00+00:00,1354
2023-07-14 00:00:00+00:00,1355
2023-07-17 00:00:00+00:00,1356
2023-07-20 00:00:00+00:00,1359
2023-07-25 00:00:00+00:00,1360
2023-07-27 00:00:00+00:00,1361
2023-07-28 00:00:00+00:00,1362
2023-07-29 00:00:00+00:00,1363
2023-08-02 00:00:00+00:00,1364
2023-08-04 00:00:00+00:00,1365
2023-08-05 00:00:00+00:00,1366
2023-08-10 00:00:00+00:00,1367
2023-08-17 00:00:00+00:00,1368
2023-08-19 00:00:00+00:00,1370
2023-08-20 00:00:00+00:00,1371
2023-08-23 00:00:00+00:00,1373
2023-08-27 00:00:00+00:00,1374
2023-08-31 00:00:00+00:00,1376
2023-09-03 00:00:00+00:00,1377
2023-09-06 00:00:00+00:00,1378
2023-09-07 00:00:00+00:00,1379
2023-09-09 00:00:00+00:00,1381
2023-09-14 00:00:00+00:00,1382
2023-09-18 00:00:00+00:00,1384
2023-09-27 00:00:00+00:00,1385
2023-09-28 00:00:00+00:00,1388
2023-10-02 00:00:00+00:00,1389
2023-10-05 00:00:00+00:00,1390
2023-10-08 00:00:00+00:00,1391
2023-10-10 00:00:00+00:00,1392
2023-10-12 00:00:00+00:00,1393
2023-10-18 00:00:00+00:00,1394
2023-10-20 00:00:00+00:00,1396
2023-10-25 00:00:00+00:00,1397
2023-10-27 00:00:00+00:00,1398
2023-10-31 00:00:00+00:00,1399
2023-11-01 00:00:00+00:00,1400
2023-11-08 00:00:00+00:00,1401
2023-11-09 00:00:00+00:00,1404
2023-11-10 00:00:00+00:00,1405
2023-11-13 00:00:00+00:00,1406
2023-11-15 00:00:00+00:00,1407
2023-11-18 00:00:00+00:00,1409
2023-11-19 00:00:00+00:00,1410
2023-11-20 00:00:00+00:00,1411
2023-11-25 00:00:00+00:00,1412
2023-11-27 00:00:00+00:00,1413
2023-12-06 00:00:00+00:00,1414
2023-12-09 00:00:00+00:00,1415
2023-12-17 00:00:00+00:00,1416
2023-12-18 00:00:00+00:00,1417
2023-12-22 00:00:00+00:00,1419
2023-12-24 00:00:00+00:00,1421
2023-12-25 00:00:00+00:00,1422
2023-12-29 00:00:00+00:00,1423
2024-01-03 00:00:00+00:00,1424
2024-01-06 00:00:00+00:00,1426
2024-01-07 00:00:00+00:00,1428
2024-01-08 00:00:00+00:00,1431
2024-01-13 00:00:00+00:00,1432
2024-01-14 00:00:00+00:00,1433
2024-01-15 00:00:00+00:00,1435
2024-01-24 00:00:00+00:00,1436
2024-01-28 00:00:00+00:00,1437
2024-01-31 00:00:00+00:00,1438
2024-02-04 00:00:00+00:00,1439
2024-02-05 00:00:00+00:00,1441
2024-02-07 00:00:00+00:00,1442
2024-02-09 00:00:00+00:00,1443
2024-02-15 00:00:00+00:00,1444
2024-02-16 00:00:00+00:00,1445
2024-02-19 00:00:00+00:00,1446
2024-02-23 00:00:00+00:00,1447
2024-02-25 00:00:00+00:00,1448
2024-03-03 00:00:00+00:00,1449
2024-03-05 00:00:00+00:00,1450
2024-03-06 00:00:00+00:00,1451
2024-03-08 00:00:00+00:00,1454
2024-03-11 00:00:00+00:00,1455
2024-03-26 00:00:00+00:00,1457
2024-03-27 00:00:00+00:00,1459
2024-03-30 00:00:00+00:00,1460
2024-04-01 00:00:00+00:00,1462
2024-04-02 00:00:00+00:00,1464
2024-04-04 00:00:00+00:00,1465
2024-04-06 00:00:00+00:00,1466
2024-04-12 00:00:00+00:00,1467
2024-04-13 00:00:00+00:00,1469
2024-04-15 00:00:00+00:00,1470
2024-04-16 00:00:00+00:00,1471
2024-04-18 00:00:00+00:00,1472
2024-04-22 00:00:00+00:00,1473
2024-04-23 00:00:00+00:00,1474
2024-04-28 00:00:00+00:00,1475
2024-04-30 00:00:00+00:00,1477
2024-05-02 00:00:00+00:00,1478
2024-05-06 00:00:00+00:00,1479
2024-05-14 00:00:00+00:00,1481
2024-05-21 00:00:00+00:00,1482
2024-05-23 00:00:00+00:00,1483
2024-05-31 00:00:00+00:00,1484
2024-06-01 00:00:00+00:00,1485
2024-06-07 00:00:00+00:00,1486
2024-06-09 00:00:00+00:00,1487
2024-06-25 00:00:00+00:00,1488
2024-06-29 00:00:00+00:00,1490
2024-06-30 00:00:00+00:00,1491
2024-07-04 00:00:00+00:00,1492
2024-07-07 00:00:00+00:00,1493
2024-07-08 00:00:00+00:00,1494
2024-07-11 00:00:00+00:00,1495
2024-07-17 00:00:00+00:00,1497
2024-07-22 00:00:00+00:00,1498
2024-07-29 00:00:00+00:00,1499
2024-07-31 00:00:00+00:00,1500
2024-08-01 00:00:00+00:00,1501
2024-08-03 00:00:00+00:00,1502
2024-08-06 00:00:00+00:00,1503
2024-08-09 00:00:00+00:00,1505
2024-08-12 00:00:00+00:00,1506
2024-08-13 00:00:00+00:00,1507
2024-08-15 00:00:00+00:00,1508
2024-08-16 00:00:00+00:00,1509
2024-08-18 00:00:00+00:00,1510
2024-08-20 00:00:00+00:00,1513
2024-08-24 00:00:00+00:00,1514
2024-08-29 00:00:00+00:00,1515
2024-08-31 00:00:00+00:00,1519
2024-09-02 00:00:00+00:00,1520
2024-09-03 00:00:00+00:00,1521
2024-09-05 00:00:00+00:00,1522
2024-09-06 00:00:00+00:00,1523
2024-09-10 00:00:00+00:00,1524
2024-09-13 00:00:00+00:00,1525
2024-09-15 00:00:00+00:00,1526
2024-09-16 00:00:00+00:00,1527
2024-09-18 00:00:00+00:00,1528
2024-09-19 00:00:00+00:00,1529
2024-09-23 00:00:00+00:00,1530
2024-09-24 00:00:00+00:00,1531
2024-09-25 00:00:00+00:00,1532
2024-09-26 00:00:00+00:00,1533
2024-10-01 00:00:00+00:00,1534
2024-10-05 00:00:00+00:00,1535
2024-10-06 00:00:00+00:00,1536
2024-10-09 00:00:00+00:00,1537
2024-10-11 00:00:00+00:00,1538
2024-10-13 00:00:00+00:00,1540
2024-10-16 00:00:00+00:00,1541
2024-10-20 00:00:00+00:00,1542
2024-10-23 00:00:00+00:00,1544
2024-10-25 00:00:00+00:00,1545
2024-10-28 00:00:00+00:00,1546
2024-11-02 00:00:00+00:00,1548
2024-11-04 00:00:00+00:00,1549
2024-11-19 00:00:00+00:00,1550
2024-11-22 00:00:00+00:00,1552
2024-11-23 00:00:00+00:00,1553
2024-11-26 00:00:00+00:00,1554
2024-11-27 00:00:00+00:00,1555
2024-11-29 00:00:00+00:00,1557
2024-12-08 00:00:00+00:00,1558
2024-12-09 00:00:00+00:00,1559
2024-12-16 00:00:00+00:00,1560
2024-12-17 00:00:00+00:00,1561
2024-12-24 00:00:00+00:00,1562
2024-12-25 00:00:00+00:00,1564
2025-01-05 00:00:00+00:00,1565
2025-01-11 00:00:00+00:00,1566
2025-01-16 00:00:00+00:00,1569
2025-01-29 00:00:00+00:00,1570
2025-02-06 00:00:00+00:00,1571
2025-02-09 00:00:00+00:00,1572
2025-02-10 00:00:00+00:00,1573
2025-02-12 00:00:00+00:00,1574
2025-02-15 00:00:00+00:00,1575
2025-02-16 00:00:00+00:00,1576
2025-02-17 00:00:00+00:00,1577
2025-02-19 00:00:00+00:00,1578
2025-02-21 00:00:00+00:00,1579
